org_id,p1_original,prominence,paragraph_mention_count,10_or_more_org_mentioned,uuid_mention,uuid_paragraph,granuleId,source,interest_group,variation
221,"During chemotherapy, she said, ``I put on my wig, put on my eyebrows, lots of blush, happy face, get out of bed and went to work.'' That is courage. Judge Liu was the recipient of numerous honors and awards. Here are just a few: the Asian Pacific American Community Service Award; the Chinese American Bar Association of Greater Chicago's Sandra Otaka Distinguished Judicial Service Award; Illinois' Judges Foundation's ``the Leader Who Shares Experience Leaves a Legacy of Success'' Award; Asian American Bar Association's 2014 Vanguard Award for her work to make ``the law and legal profession more accessible to and reflective of the community at large''; Illinois Secretary of State's Distinguished Leadership Award--and the honors go on and on. Judge Liu was also a member of the Illinois Judges Association, Chicago Bar Association, Illinois State Bar Association, Asian American Bar Association of Greater Chicago, and Lesbian and Gay Bar Association of Chicago. She was an extraordinarily accomplished professional, but Judge Liu's proudest accomplishment was being a mother to her 7-year-old daughter, Sophie, and a wife to the love of her life, Michael Kasper. Despite her busy schedule, she always put family first.",0,3,0,623fb542-35d0-48f4-a3eb-ae5e454ac17f-1,623fb542-35d0-48f4-a3eb-ae5e454ac17f,CREC-2016-04-28-pt1-PgS2546-3,Combined_Version____2,American Bar Association,American Bar Association
2445,"Mr. President, I know, Congressman Kline knows, and the Members of this body know that a law is not worth the paper it is printed on unless it is implemented properly. I am determined, as the chairman overseeing the Committee on Education, to make sure that this law is implemented properly. We will have this year six hearings on implementation of this law. There is a coalition of organizations that includes the Nation's Governors, the National Education Association, the American Federation of Teachers, the Council of Chief State School Officers, and others. These are people who don't always agree on education policy. They helped pass this law, and they are equally determined to make sure it is implemented correctly. They are not just working at a national level.",1,1,0,6d85c0d1-0662-4a79-b971-da0c9d8a0bbf-1,6d85c0d1-0662-4a79-b971-da0c9d8a0bbf,CREC-2016-05-11-pt1-PgS2677-2,Combined_Version____2,National Education Association of the US,National Education Association
42656,"Pope Francis and Cyril, Patriarch of Moscow and All Russia, have decried the genocide in these countries against Christians and other religious groups. Most movingly, archbishops and patriarchs of ancient Christian communities in Syria and Iraq have spoken out clearly against this crime and cried over the blood of their people and ISIS' efforts to rid their homelands forever of the Christian faithful. None of these declarations of genocide excluded Christians, who, with the other religious minorities in the region, have endured targeted attacks at the hands of this radical group and its affiliates because of their religious beliefs. On February 4, the Knights of Columbus co-authored a letter to Secretary Kerry requesting a meeting to brief him on evidence that established that the situation confronting Christians and other religious minorities constitutes genocide. While there has never been an official response to that letter, we were contacted by senior State Department officials who requested our assistance in making the case that Christians are victims of genocide at the hands of ISIS. Given the specificity of the information requested, our focus in this report is on the situation confronting Christians in areas that are or have been under ISIS control, primarily in Iraq, Syria and Libya. ISIS has also targeted Yazidis and other religious minority groups in a manner consistent with genocide.",1,1,0,13846a72-997e-4f05-90fb-31cee07bd6eb-1,13846a72-997e-4f05-90fb-31cee07bd6eb,CREC-2016-03-14-pt1-PgH1328-4,Combined_Version____2,Knights of Columbus,Knights of Columbus
310,"Reforestation of cities is an innovative way of combating urban sprawl and/or deterioration. Mr. Chair, a real commitment to enhancing our environment involves both the protection of existing natural resources and active support for restoration and improvement projects. Several years ago, American Forests, a leading conservation group, estimated that the tree cover lost in the greater Washington metropolitan area from 1973 to 1997 resulted in an additional 540 million cubic feet of storm water runoff annually, which would have taken more than $1 billion in storm water control facilities to manage. Trees breathe in carbon dioxide, and produce oxygen. People breathe in oxygen and exhale carbon dioxide. A typical person consumes about 38 lb of oxygen per year.",1,1,0,978db369-9d38-4409-a5c0-4ca1e1ec20a3-1,978db369-9d38-4409-a5c0-4ca1e1ec20a3,CREC-2015-07-07-pt1-PgH4816-2,Combined_Version____2,American Forests,American Forests
2853," Congressional Record, Volume 161 Issue 134 (Thursday, September 17, 2015) [Congressional Record Volume 161, Number 134 (Thursday, September 17, 2015)] [House] [Pages H6130-H6133] From the Congressional Record Online through the Government Publishing Office [www.gpo.gov] VOTE ``NO'' TO DEFUNDING PLANNED PARENTHOOD The SPEAKER pro tempore. Under the Speaker's announced policy of January 6, 2015, the gentlewoman from Massachusetts (Ms. Clark) is recognized for 60 minutes as the designee of the minority leader. General Leave Ms. CLARK of Massachusetts. Mr. Speaker, I ask unanimous consent that all Members have 5 legislative days to revise and extend their remarks and include extraneous material on the subject of my Special Order.",0,1,0,492ddc28-a0f7-426e-92c3-c0b2f5cf85b5-1,492ddc28-a0f7-426e-92c3-c0b2f5cf85b5,CREC-2015-09-17-pt1-PgH6130,Combined_Version____2,Planned Parenthood Federation of America,Planned Parenthood
20114287,"As a matter of fact, the United States is just one of seven countries worldwide that permit access to an elective abortion after 5 months of gestation, and we are in some pretty tough company. Right now we are in company with China, Vietnam, and North Korea. The United States, China, Vietnam, and North Korea basically permit an abortion up until the time a child is born naturally. This bill is also important because it would significantly curtail the horrifying practices depicted in the videos we have seen of Planned Parenthood's operations over the summer. I am surprised to see in the press that only about 49 percent of the American people have actually seen these videos because they are so horrific, but I think they are also shocking. And perhaps it is that people would just rather turn their gaze and look away rather than see the barbaric practices depicted in [[Page S6833]] these videos. But indeed these videos show Planned Parenthood executives callously discussing the value of an unborn child's organs, and it is truly morally reprehensible.",0,2,0,6f3bf990-e4ae-4b3c-96af-09100170ccda-1,6f3bf990-e4ae-4b3c-96af-09100170ccda,CREC-2015-09-21-pt1-PgS6822-2,Combined_Version____2,Planned Parenthood Affiliates of California,Planned Parenthood
3281,"The new rule is the product of two and a half years of collaboration and is a productive step towards improving BLM planning. If additional improvements are necessary, the undersigned organizations are committed to working with the new Secretary of Interior, interested lawmakers and stakeholders to make such adjustments. However, Congressional actions to delay or dismiss the new BLM planning rule are unnecessary and counterproductive. Sincerely, American Fly Fishing Trade Association; Archery Trade Association; Backcountry Hunters & Anglers; Hispanic Access Foundation; Izaak Walton League of America; Muley Fanatic Foundation; National Wildlife Federation; Northwest Steelheaders; Oregon Hunters Association. Outdoor Industry Association; Pheasants Forever; Public Lands Foundation; Quail Forever; Snook and Gamefish Foundation; The Nature Conservancy; Theodore Roosevelt Conservation Partnership; The Wildlife Society; Trout Unlimited; Wildlife Management Institute. ____ Wild Connections, Colorado Springs, CO, February 6, 2017. Dear Member of Congress: Tomorrow, the House of Representatives will vote on H.J.",0,1,1,768afc3c-723d-41a9-bad0-eedf4d6c9d9d-1,768afc3c-723d-41a9-bad0-eedf4d6c9d9d,CREC-2017-02-07-pt1-PgH1032,Combined_Version____2,Trout Unlimited,Trout Unlimited
2694,"Some supporters appear to favor the bill because they hope to undo burdens on businesses. In doing so, they are willing to sacrifice food safety; clean air and water; worker protections; safeguards against discrimination; and even the stability and security of our banks and financial institutions. It should be noted, however, that the bill would also allow unelected judges to overrule the decisions of future conservative administrations. It is worth remembering that NRDC was the losing party in the Chevron decision. If this bill had then been law, the Reagan administration's effort to streamline pollution controls for new factories would likely have been overturned, not upheld as it was by the Supreme Court. Our Constitution puts elected officials in charge to give political accountability. Turning over the authority to unelected and non-expert judges should not be an option.",0,1,0,392255f6-e086-4a28-9502-9ee5f79f5c48-1,392255f6-e086-4a28-9502-9ee5f79f5c48,CREC-2016-07-11-pt1-PgH4615,Combined_Version____2,Natural Resources Defense Council,NRDC
366,"This bill is important for a lot of reasons. First and foremost, this legislation is about trade enforcement. This bill gives the U.S. Customs and Border Protection new tools to combat unfair trade practices, thus protecting American jobs and American workers. These enforcement provisions are important to a wide range of American manufacturers, which is why the National Association of Manufacturers and the American Iron and Steel Institute strongly support this bill. In fact, there are approximately 100 organizations and businesses that have expressed public support for this bill. For any Senator who has manufacturing in his or her State, supporting this conference report should be a no-brainer. These enforcement provisions are important to many other sectors of the economy as well.",1,1,0,7e6429ad-7561-4852-a01e-95c2f2baa16e-1,7e6429ad-7561-4852-a01e-95c2f2baa16e,CREC-2016-02-11-pt1-PgS836-2,Combined_Version____2,American Iron and Steel Institute,American Iron and Steel Institute
2211,"Because H.R. 1153 would remove fees that are charged by a lender's affiliate title insurance company from the QM fee cap, the bill directly encourages lenders to, once again, steer borrowers to their affiliates so they can extract even more money from them. Now, supporters of the bill argue that, because individual States provide adequate regulation over the title insurance industry, it is unnecessary, they say, to have additional safeguards related to affiliated title companies and the fees they charge. However, research from the National Association of Insurance Commissioners shows that State laws do not, by themselves, offer robust protection to consumers with title insurance. More than half of all States don't even collect data from title agents. Some States have ``no particular standard'' for determining whether title insurance rates are adequate, and even a couple, like Illinois and Arkansas, do not regulate title insurance rates at all. Congress should be strengthening prohibitions on kickbacks, not weakening them.",1,1,0,4c56533b-7a39-4abf-9942-7ec4341f65e8-1,4c56533b-7a39-4abf-9942-7ec4341f65e8,CREC-2018-02-07-pt1-PgH906-6,Combined_Version____2,National Association of Insurance Commissioners,National Association of Insurance Commissioners
20114287,"We have things like this Benghazi commission that has cost the taxpayers millions of dollars, that the Republican majority leader admitted, on a very conservative TV station, that it was nothing but a political ploy to try to get Hillary Clinton's poll numbers down. I guess it didn't come as any surprise to me. It came as a surprise that he was so candid in his admission of what this was all about. There is time to debate a special select committee to yet do another investigation of Planned Parenthood. We don't even know how much that is going to cost because, when it was brought before the Rules Committee [[Page H6851]] last night, there was no amount of money that was provided or told they would need. So that will be millions and millions of more dollars that the taxpayers will have to come up with in order to fund another political witch hunt. There is time for these political maneuvers, but there is no time for serious debate on serious issues?",0,1,0,774426fc-a959-44be-8729-c2b049464f30-1,774426fc-a959-44be-8729-c2b049464f30,CREC-2015-10-07-pt1-PgH6848-2,Combined_Version____2,Planned Parenthood Affiliates of California,Planned Parenthood
650,"The pressure relief valve on a new tank car standard allows tank cars to vent gases to reduce the chance of a tank car rupturing from vapor pressure, which can happen if it is heated after a derailment or an accident. However, this pressure relief valve is susceptible to damage in the event of an accident, as it can easily be torn off, thus eliminating any safety benefit. To mitigate this issue, this amendment would require the installation of a small, protective device that will help keep this valve in place after an accident and save lives in the process. This amendment is supported by the American Petroleum Institute, Association of American Railroads, the American Chemistry Council, and Renewable Fuels Association, and is something that has been called for by first responders who have a lot of these trains going through these districts. I know it is very important to me in my district in the Chicagoland area. We are the rail hub of the Nation, with nearly 40 percent of America's rail traffic flowing through, and my district is host to track owned by six out of the seven class I railroads. More crude oil passes through Chicago than anywhere else in the Nation, with upwards of 40-mile-long unit trains snaking through neighborhoods in the region each week, making them a common sight at the 195 at-grade crossings in my district, a few of which are as close to within a mile of my own home.",1,1,0,c2e3e466-a99b-4062-b736-f13a1f30f39c-1,c2e3e466-a99b-4062-b736-f13a1f30f39c,CREC-2015-11-03-pt1-PgH7412-2,Combined_Version____2,Association of American Railroads,Association of American Railroads
2853,"At least two studies have now concluded that second- trimester abortions (13-24 weeks) and third-trimester abortions (25-26 weeks) pose more serious risks to women's physical health than first-trimester abortions. Other researchers confirm a substantially increased risk of death from abortions performed later in gestation, equaling or surpassing the risk of death from live birth. Researchers have also found that women who undergo abortions at 13 weeks or beyond report ``more disturbing dreams, more frequent reliving of the abortion, and more trouble falling asleep.'' Further, even Planned Parenthood, the largest abortion provider in the United States, agrees that abortion becomes riskier later in pregnancy. Planned Parenthood states on its national website, ``The risks [of surgical abortion] increase the longer you are pregnant. They also increase if you have sedation or general anesthesia [which would be necessary at or after 20 weeks gestation].'' When the Supreme Court decided Roe v. Wade in 1973, there was no evidence in the record related to medical data showing the health risks to women from abortion.",1,2,0,4c7f8f49-bf74-4d9d-8b29-d115f3707aad-1,4c7f8f49-bf74-4d9d-8b29-d115f3707aad,CREC-2015-05-13-pt1-PgH2923-3,Combined_Version____2,Planned Parenthood Federation of America,Planned Parenthood
2853,"Mr. Speaker, as we begin the second session of the 114th Congress, there is a long list of important issues that we could be talking about today. We could be talking about ways to support job creation, to grow the economy, to improve gun safety, to strengthen national security, to pass an immigration reform bill, and many other important priorities. Instead, we are talking about H.R. 3762, the latest attempt by House Republicans to defund Planned Parenthood and to repeal the Affordable Care Act. As our economy continues to recover, we should be focused on expanding opportunity and helping more Americans get ahead. Instead, we are starting the new year by debating a bill that, if it ever became law, would put the health care of 22 million Americans in jeopardy and would further restrict women's access to vital healthcare services. This is yet another blatant political move by Republicans to appeal to and to appease their right-wing base.",0,1,0,e8d7196b-a3ce-4051-997b-27f8e331e3be-1,e8d7196b-a3ce-4051-997b-27f8e331e3be,CREC-2016-01-06-pt1-PgH37,Combined_Version____2,Planned Parenthood Federation of America,Planned Parenthood
2908,"____ Public Citizen, Washington, DC, February 1, 2017. Re Oppose the assault on civil justice. House of Representatives, Judiciary Committee, Washington, DC. Dear Honorable Members of the U.S. House Judiciary Committee: On behalf of Public Citizen, a non-profit membership organization with more than 400,000 members and supporters nationwide, we express extreme opposition to a slate of three harmful bills scheduled to be marked-up in Committee tomorrow: the Lawsuit Abuse Reduction Act of 2017 (H.R. 720), the Innocent Party Protection Party Act of 2017 (H.R. 725), and the Stop Settlement Slush Funds Act of 2017 (H.R. 732).",0,2,0,79020b60-222e-4ccd-96fa-7d7f96244716-1,79020b60-222e-4ccd-96fa-7d7f96244716,CREC-2017-10-24-pt1-PgH8107,Combined_Version____2,"Public Citizen, Inc.",Public Citizen
990,"What is going on in the heads of our Republican colleagues? Why would they do something that seems so wrong for America and so against what the American people want? We know why. The Koch brothers and the Club for Growth, funded largely by billionaires and millionaires, and all these other groups are fanatic: Just cut taxes on the rich. I don't even hear them arguing for helping the middle class, except in TV ads that are deceptive, in my judgment. But they are doing it for that [[Page S7982]] reason. Our Republican colleagues, by trying to appease these very wealthy people--a small number of greedy people--are writing their political doom, in my opinion.",1,1,0,8fe48f60-c96f-45af-8ebc-126926c2d800-1,8fe48f60-c96f-45af-8ebc-126926c2d800,CREC-2017-12-13-pt1-PgS7981-6,Combined_Version____2,Club for Growth,Club for Growth
100408,"Tragically, Loren passed away earlier this year, but he knew the importance of raising awareness of this tax hike and he was committed and passionate to doing what he could do to stop it. I am honored to be standing here today in order to advance this effort, Loren's effort, one step further. In closing, I want to thank the 17 cosponsors, including Chairman Tiberi, Congresswoman Lynn Jenkins, Congressman Bob Dold, and Congressman Jason Smith, all members of the Ways and Means Committee, as well as my colleague, the gentlewoman from Arizona (Ms. Sinema). I would also like to thank the various supporting groups, including the AARP, Americans for Prosperity, 60 Plus, Americans for Tax Reform, the Association of Mature American Citizens, and the National Taxpayers Union. I would urge all Members to join me in supporting this bill in order to ensure we protect the American people from another harmful healthcare tax increase that they simply cannot afford. Mr. LEVIN. Mr. Speaker, I yield 4 minutes to the gentleman from Oregon (Mr. Blumenauer), a member of our committee.",1,1,0,b401f34b-4ec9-4524-a442-98f05b68ddb5-1,b401f34b-4ec9-4524-a442-98f05b68ddb5,CREC-2016-09-13-pt1-PgH5380,Combined_Version____2,Americans for Prosperity Foundation,Americans for Prosperity
2350,"It seems as if every couple of years food producers and grocery manufacturers team up with Big Oil to try to undermine the extremely successful Renewable Fuel Standard Program. Here is a little history for everyone. In 2008, it was the big food producers led by the Grocery Manufacturers Association, because, presumably, in our economy, in our society, grocery manufacturers have more prestige than Big Oil. In 2010 and 2012, it was global integrated meat producers, led by Smithfield Foods and the American Meat Institute, presumably because they have more prestige than Big Oil. The opinion piece I am referring to in the Wall Street Journal this time was written by the head of the National Chicken Council and the National Council of Chain Restaurants. And under these circumstances, compared to the other two instances I cited, there is really no difference. They have prestige that Big Oil doesn't have.",1,1,0,301c2077-c103-4ce4-bfa0-4363644f88e4-1,301c2077-c103-4ce4-bfa0-4363644f88e4,CREC-2015-05-20-pt1-PgS3092-2,Combined_Version____2,National Chicken Council,National Chicken Council
105666,"This is not a partisan issue, and I am pleased that Senator Graham is the lead cosponsor of this measure. Senators Coons and Blunt are also original cosponsors of this bill. The law enforcement community speaks with a single voice on this issue. And I am proud that this bill is supported by the Fraternal Order of Police, International Association of Chiefs of Police, National Association of Police Organizations, National Sheriffs' Association, Major County Sheriffs' Association, Major Cities Chiefs Association, Federal Law Enforcement Officers Association, National Tactical Officers Association, and Sergeants Benevolent Association. There are very few bills that can so directly affect and improve the safety of those who serve and protect our communities. This program saves lives, and I am hopeful that all Senators--Democrats, Republicans, and Independents alike--will join us now to ensure its swift reauthorization. ______ By Mr. WYDEN (for himself and Mr. Merkley): S. 132.",1,1,0,fed926bd-2491-4ca1-a501-0173a6796c71-1,fed926bd-2491-4ca1-a501-0173a6796c71,CREC-2015-01-08-pt1-PgS101,Combined_Version____2,Sergeants Benevolent Association,Sergeants Benevolent Association
2908,"Under my legislation, consumer reporting agencies must confirm a consumer's identity and obtain their written authorization before releasing consumer reports in the instances that are especially vulnerable to identity theft and fraud. In addition, my bill requires every consumer reporting agency to take appropriate steps to prevent unauthorized access to the consumer reports and personal information they maintain. These steps are designed to make it tougher for criminals to fraudulently open new credit or insurance accounts in other people's names. I urge my colleagues to cosponsor this commonsense legislative effort, and I thank the National Consumer Law Center (on behalf of its low-income clients), U.S. PIRG, Americans for Financial Reform, Public Citizen, Consumer Federation of America, and Consumers Union for their support. ______",1,1,0,a2cabe66-f582-4b7b-9f3e-b61e4acd55c8-1,a2cabe66-f582-4b7b-9f3e-b61e4acd55c8,CREC-2018-01-30-pt1-PgS582-2,Combined_Version____2,"Public Citizen, Inc.",Public Citizen
770,"As a result, industry and FDA negotiated to increase the number of staff dedicated to the Breakthrough Therapy Designation program by 36 full- time employees as part of the Prescription Drug User Fee Act reauthorization signed into law as a part of the Food and Drug Administration Reauthorization Act. While user fee resources may help to address the issues associated with the implementation of the Breakthrough Therapy Designation program, the Office of New Drugs within the Center for Drug Evaluation and Review (CDER) continues to be short-staffed with one estimate noting that the Office is 10 percent under the authorized staffing ceiling. As previously mentioned, proponents of the legislation have argued it is necessary in order to help ``enable the utilization of Accelerated Approval and Breakthrough Therapy pathways'' for non-addictive pain and addiction treatments. ``Enactment and implementation of this legislation would provide FDA and the biopharmaceutical industry with a greater understanding of what is required to meet criteria for these expedited approval pathways and ensure processes intended to expedite development and approval meet the unique needs of [[Page H5518]] pain and addiction medicines,'' noted Ms. Cartier Esham, Executive Vice President, Emerging Companies Section and Senior Vice President, Science & Regulatory Affairs at BIO, in testimony before the Committee. Despite the claims of lack of clarity, there is evidence that industry has been taking advantage of both of these pathways currently. Accordingly, in technical assistance provided by FDA the agency stated, ``We believe, however, that sponsors and potential sponsors of [non-opioid and non-addictive medical] products are already aware of these programs, and have been taking advantage of them. We also believe that to the extent there is a need for additional outreach on application of the expedited programs to these products, FDA has, and is committed to using, other means to accomplish this, such as public meetings .",0,2,0,56b84098-2ba4-4f7f-aece-e6b2da8703cf-1,56b84098-2ba4-4f7f-aece-e6b2da8703cf,CREC-2018-06-22-pt1-PgH5511-3,Combined_Version____2,Beer Institute,BIO
355,"Mr. Speaker, we have thousands of college students who are unfamiliar with the impact their student loan debt will have on their early career. A financially literate college student will understand those implications and ramifications and would be better served and be better suited or be better able to make better decisions with respect to whether or not to take on that debt as they pursue their college education. All Americans, from high school students to older adults, need the tools and resources to make educated decisions about their personal finances. Through the AICPA's flagship 360 Degrees of Financial Literacy program, CPAs across the country are volunteering to help all Americans understand their personal finances through every stage of life. The program combines grassroots advocacy with free public resources and tools for CPAs to educate Americans of all ages. There is an urgent need to improve the financial literacy of all Americans. A recent survey showed that 47 percent of American households are not saving any of their current income for retirement.",1,1,0,b4c80e81-14b0-4dde-ab71-53f93092026a-1,b4c80e81-14b0-4dde-ab71-53f93092026a,CREC-2015-04-22-pt1-PgH2361,Combined_Version____2,American Institute of Certified Public Accountants,AICPA
2388,"We stand ready to work with you on legislation that more closely adheres to this tradition and appreciate your serious consideration of our views in this regard. Sincerely, Most Rev. Joe Vasquez, Bishop of Austin, Chairman, USCCB Committee on Migration. Sr. Donna Markham, OP, PhD, President & CEO, Catholic Charities USA. Mr. GUTIERREZ. Mr. Speaker, I include in the Record a letter opposing the bill from Friends Committee on National Legislation: A Quaker Lobby in the Public Interest. Friends Committee on National Legislation, June 27, 2017.",0,1,0,67031c84-57d7-4990-b051-8554776413cc-1,67031c84-57d7-4990-b051-8554776413cc,CREC-2017-06-29-pt1-PgH5333,Combined_Version____2,"National Conference of Catholic Bishops, Secretariat for Pro-Life Activities",USCCB
20110413,"In 2016, there were 1,375 opioid-related overdose deaths in Texas, according to the National Institute on Drug Abuse. In the city of Houston, there were 364 drug-related overdose deaths alone that happened in 2016 according to the Treatment Canter, a highly respected drug and alcohol addiction treatment service center. Therefore, it is vital that research is done concerning drug abuse and addictions, as it has been a long-term problem in our society. According to the American Society of Addiction Medicine, addiction is ``a primary, chronic disease of brain reward, motivation, memory and related circuitry.'' Addiction is not a choice, a moral feeling, or a lack of will-power; it is a disease of the brain that requires proper treatment. Addiction is a longstanding mental and physical illness that many Americans are facing today, leading to their lives being compromised, and in some cases even leading to their death. The National Institutes of Health (NIH) is overseeing important research to respond to this epidemic, and this bill responds favorably to its request for more flexibility in conducting research on treatments for opioid addiction and other disease areas.",1,1,0,e426ae61-1ac8-458f-b47b-639c7fefdc26-1,e426ae61-1ac8-458f-b47b-639c7fefdc26,CREC-2018-06-12-pt1-PgH5038,Combined_Version____2,American Society of Addiction Medicine,American Society of Addiction Medicine
2186,"Overseas, animosity toward the United States grows stronger as the world grows ever more chaotic, so today I wish to speak on America's role in these turbulent times. As the Trump administration works to return our country back to its rightful role as the leader of a broken world, you will find my foreign policy recommendations today to be not only intrinsically American but also inherently good. My solution to the chaos that now grips the world is the simple principle articulated by President Reagan over 30 years ago in his ``evil empire'' speech. Addressing the National Association of Evangelicals, he said these words: America is good. And if America ever ceases to be good, America will cease to be great. To be sure, we find ourselves in a world very different from that which President Reagan faced. Today, the structured diplomatic environment we once operated in has come into question with the fall of local governments in much of the Middle East.",0,1,0,1214d896-3cbd-46ea-a062-89347ca2a38c-1,1214d896-3cbd-46ea-a062-89347ca2a38c,CREC-2017-12-11-pt1-PgS7938-5,Combined_Version____2,National Association of Evangelicals,National Association of Evangelicals
2582,"Many Members of Congress have visited the Philippines, a country with which we share a long history of strategic, economic, cultural, and other interests. We also know that, for many years, the Philippine Government has been fighting an extremist insurgency in Mindanao. The United States has been supporting the Philippine Government in that effort. According to information I have received, on February 21, 2018, the Philippines State Prosecutor filed a legal petition to declare over 600 persons as ``terrorists,'' alleging that they are members of the Communist party of the Philippines, CPP, and the New Peoples Army, NPA, two groups designated by the United States as foreign terrorist organizations. The list was published after the collapse of the peace negotiations between CPP-NPA and the Philippine Government last year. By itself, that might not be objectionable. There are terrorists in the Philippines.",0,2,0,8e7bc088-694b-4213-b3e4-93adadaa855d-1,8e7bc088-694b-4213-b3e4-93adadaa855d,CREC-2018-06-04-pt1-PgS2962,Combined_Version____2,National Parking Association,NPA
343,"That is why infant mortality rates have been coming down in this country since the Affordable Care Act passed. To allow States to eliminate or give insurance companies the ability to eliminate maternity care, again, is just going exactly in the opposite direction. A goal all Americans support is to reduce infant mortality and to promote healthy live births. The American Hospital Association was joined by the American Medical Association, which is the largest trade group which represents physicians all across the country, and came out against the bill. America should listen. The people in Congress should listen. We should not take up this bill.",1,1,0,625cba34-4827-40c4-ae55-26884c766501-1,625cba34-4827-40c4-ae55-26884c766501,CREC-2017-05-01-pt1-PgH2976-2,Combined_Version____2,American Hospital Association,American Hospital Association
235,"Mr. President, this month Clemson University played in the national championship game against the University of Alabama. Although they did not bring the championship title back home to South [[Page S253]] Carolina this year, I would like to congratulate them on an outstanding season. They are certainly champions in my eyes and in the eyes of South Carolina. The Clemson Tigers football team ended their season with a 14-1 record, a reputation for one of the best offenses in college football, and an ACC championship. Coach Dabo Swinney has led this special group of young men to the top of the mountain, and all signs point to them staying at the top for years to come. Therefore, I recognize and congratulate the entire Clemson Tigers football team for all the hard work they put into a successful season. I look forward to another great season from the team this year.",0,1,0,695fea09-9fb6-455f-80b5-5bd2d3ed53a8-1,695fea09-9fb6-455f-80b5-5bd2d3ed53a8,CREC-2016-01-27-pt1-PgS252,Combined_Version____2,American Chemistry Council,ACC
1528,"I am confident that we can do that again this year and, frankly, it is very much my hope that we can do it before the end of the fiscal year. I think that is important that the domestic programs that we fund in the Labor-HHS bill, which my friend, the ranking member of the subcommittee, so ably advances and defends, that we do that without having a continuing resolution, something that interrupts the progress. That is even more important in the area of defense, that we avoid a continuing resolution. So I think there will be considerable goodwill on both sides and a considerable effort to come together in common ground. Having said that, I continue to oppose instructions to the committee because the conferees have proven before they can work together to produce a product. It is my hope that we will be able to do that. So I urge the body to reject the effort to instruct the conferees, and I invite my friends, as I know they will, to sit down in good faith to work with us to arrive at a bill that both sides of the rotunda and both parties can support in substantial numbers.",0,1,0,d0790206-edb8-4717-a953-8c71d09dd09a-1,d0790206-edb8-4717-a953-8c71d09dd09a,CREC-2018-09-04-pt1-PgH7803,Combined_Version____2,"Goodwill Industries International, Inc.",Goodwill
2310,``subchapter ii--coast guard child care ``2921. Definitions. ``2922. Child development services. ``2923. Child development center standards and inspections. ``2924.,0,2,0,8ffe9a0b-16dd-4aa4-8a3b-32cb9125fc40-1,8ffe9a0b-16dd-4aa4-8a3b-32cb9125fc40,CREC-2018-10-11-pt1-PgS6826-3,Combined_Version____2,National Black Child Development Institute,Child development
1069,"Mr. Speaker, on November 8, the American people gave my party control of the entire Congress and the White House because of the promise-breaking, job-killing law known as ObamaCare--the craziest thing in the whole world, according to President Bill Clinton. The fearmongers on the other side are telling Americans they will lose their health care in a snap. They should talk to Martha. Martha is a self-employed CPA who developed a nasty leukemia a couple of years ago. She was told to get ready for the end of her life. A miracle happened. Experimental treatment reduced her cancer from grade III to grade I.",0,1,0,fa03c845-345f-4830-90d1-9c2e6f71c714-1,fa03c845-345f-4830-90d1-9c2e6f71c714,CREC-2017-01-10-pt1-PgH248-4,Combined_Version____2,Composite Panel Association,CPA
